,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
737,Ian Walker,Male,0,Conservative and Unionist Party,"Sheffield, Hallam",False,IGWalker,267746340,176,313,72,5705,84,75,173,115,0.42613636363636365,0.9829545454545454,0.6534090909090909,48,0.01947261663286004,no
738,Léonie Mathers,female,0,Labour Party,Sherwood,False,leoniemathers,66207191,2042,2608,1867,27833,1718,679,2038,1369,0.3325171400587659,0.9980411361410382,0.6704211557296768,723,0.024838532362237185,no
739,Mark Spencer,male,45,Conservative and Unionist Party,Sherwood,True,Mark_Spencer,154943205,1845,10043,825,31680,564,449,1844,1073,0.24336043360433604,0.9994579945799458,0.5815718157181572,607,0.024110263743247536,yes
740,Christine Tinker,female,0,Liberal Democrats,Shrewsbury and Atcham,False,ctinker2,764003293,210,630,393,80082,27,74,210,113,0.3523809523809524,1.0,0.5380952380952381,80,0.025518341307814992,no
741,Keith Nevols,male,0,Liberal Democrats,Sittingbourne and Sheppey,False,Keith_Nevols,101747500,1664,950,1899,15111,290,768,1664,1434,0.46153846153846156,1.0,0.8617788461538461,557,0.022362293239119962,no
742,Malcolm Birks,male,40,Labour Party,Skipton and Ripon,False,malcolmbirks,67730777,401,455,1457,38455,76,91,401,169,0.22693266832917705,1.0,0.42144638403990026,170,0.032215273829827556,no
743,Julian Smith,male,44,Conservative and Unionist Party,Skipton and Ripon,True,JulianSmithUK,728039018,1960,8175,3118,99675,824,271,1960,841,0.13826530612244897,1.0,0.4290816326530612,832,0.03024354780079971,yes
744,Jason Pandya-Wood,male,0,Labour Party,Sleaford and North Hykeham,False,jasonforlabour,2862761707,1209,351,578,61200,498,336,1207,638,0.27791563275434245,0.9983457402812241,0.5277088502894954,409,0.027374339066996854,no
745,Fiona Mactaggart,female,62,Labour Party,Slough,True,fionamacmp,79974944,1862,6117,493,91482,973,441,1860,1297,0.23684210526315788,0.9989258861439313,0.69656283566058,669,0.024151624548736463,yes
746,Gurcharan Singh,male,0,Conservative and Unionist Party,Slough,False,GSOnline,18020279,253,242,41,2858,17,152,253,205,0.6007905138339921,1.0,0.8102766798418972,149,0.04640298972282778,no
747,Lorely Burt,female,61,Liberal Democrats,Solihull,False,LorelyBurt,595553662,2011,4999,3091,16976,1106,428,2010,1328,0.21282943809050223,0.9995027349577325,0.660367976131278,640,0.026140587346321936,yes
748,David Warburton,male,50,Conservative and Unionist Party,Somerton and Frome,True,DJWarburton,164208335,273,10931,6993,1920,230,74,247,192,0.27106227106227104,0.9047619047619048,0.7032967032967034,43,0.012044817927170869,no
749,Alan Dunlop,male,0,Conservative and Unionist Party,South Antrim,False,Alan4SAntrim,3107573098,15,66,46,445,3,5,15,8,0.3333333333333333,1.0,0.5333333333333333,7,0.0457516339869281,no
750,Stephen Metcalfe,male,49,Conservative and Unionist Party,South Basildon and East Thurrock,True,Metcalfe_SBET,435980092,828,3468,2529,14097,263,228,828,401,0.2753623188405797,1.0,0.48429951690821255,338,0.029504189944134077,yes
751,Geoff Williams,male,68,Liberal Democrats,South Basildon and East Thurrock,False,geoff4mp,105504412,19,91,58,155,6,8,19,11,0.42105263157894735,1.0,0.5789473684210527,9,0.04225352112676056,no
752,Dan Greef,Male,34,Labour Party,South Cambridgeshire,False,DanGreef,551770789,648,2794,1905,14701,642,146,645,454,0.22530864197530864,0.9953703703703703,0.7006172839506173,214,0.024376352659756236,no
753,Sebastian Kindersley,male,0,Liberal Democrats,South Cambridgeshire,False,Seb4SouthCambs,2568742304,269,552,113,99,50,67,269,258,0.24907063197026022,1.0,0.9591078066914498,79,0.020503503763301324,no
754,Heather Wheeler,Female,56,Conservative and Unionist Party,South Derbyshire,True,HeatherWheeler,21744895,856,10755,495,802878,476,428,856,731,0.5,1.0,0.8539719626168224,296,0.02589223233030091,yes
755,Simon Bowkett,male,0,Labour Party,South Dorset,False,Simon_Bowkett,383285787,1865,1886,1571,78302,1129,549,1865,1200,0.2943699731903485,1.0,0.6434316353887399,703,0.027584853835589562,no
756,Jonathan Chatfield,male,0,Liberal Democrats,South East Cambridgeshire,False,jonathanchat,272330412,550,767,729,20056,116,144,550,275,0.26181818181818184,1.0,0.5,171,0.021383018631986994,no
757,Phil Hutty,male,0,Liberal Democrats,South East Cornwall,False,philhutty,53523785,971,550,335,47964,196,463,971,708,0.4768280123583934,1.0,0.729145211122554,257,0.018156128576474743,no
758,Declan Lloyd,male,19,Labour Party,South East Cornwall,False,declanlabour,3048045887,111,278,795,105071,25,31,111,66,0.27927927927927926,1.0,0.5945945945945946,45,0.035211267605633804,no
759,Sheryll Murray,female,59,Conservative and Unionist Party,South East Cornwall,True,sheryllmurray,18627119,1573,11051,362,9931,1060,684,1569,1328,0.43483788938334395,0.9974570883661793,0.8442466624284806,360,0.01797304043934099,yes
760,George Smid,male,0,Liberal Democrats,South Holland and The Deepings,False,GeorgeSmid,1914854370,148,112,76,10815,2,129,148,134,0.8716216216216216,1.0,0.9054054054054054,72,0.041666666666666664,no
761,Alberto Costa,Male,44,Conservative and Unionist Party,South Leicestershire,True,AlbertoCostaMP,3005893073,10,2929,205,118,19,6,10,9,0.6,1.0,0.9,4,0.03361344537815126,no
762,Amanda Hack,female,0,Labour Party,South Leicestershire,False,Hack4Labour,31230434,954,773,893,82101,243,159,951,430,0.16666666666666666,0.9968553459119497,0.45073375262054505,386,0.0291849387569938,no
763,Jacky Howe,female,0,Liberal Democrats,South Norfolk,False,JackyAnnH1,252667796,891,99,153,143692,43,110,881,356,0.12345679012345678,0.9887766554433222,0.3995510662177329,289,0.022335574619367804,no
764,Deborah Sacks,female,51,Labour Party,South Norfolk,False,deborahsacks,96752049,2047,818,810,125737,353,758,2044,1372,0.3702979970688813,0.9985344406448461,0.6702491450903761,661,0.02350890920083935,no
765,Andrea Leadsom,female,52,Conservative and Unionist Party,South Northamptonshire,True,andrealeadsom,38281180,320,59886,795,14537,775,94,313,169,0.29375,0.978125,0.528125,129,0.02936489870248122,yes
766,Lucy Mills,female,0,Labour Party,South Northamptonshire,False,votelucymills,2775213291,81,136,146,7945,5,12,81,17,0.14814814814814814,1.0,0.20987654320987653,29,0.029116465863453816,no
767,Tom Snowdon,male,0,Liberal Democrats,South Northamptonshire,False,ChesterfieldLD,1296896923,243,456,523,2654,11,73,242,104,0.3004115226337449,0.9958847736625515,0.4279835390946502,94,0.03202725724020443,no
768,Veronica Bennett,female,27,Labour Party,South Ribble,False,V_L_Bennett,1606113410,1065,1215,533,71314,687,322,1065,694,0.3023474178403756,1.0,0.6516431924882629,396,0.02789321687680496,no
769,Seema Kennedy,female,41,Conservative and Unionist Party,South Ribble,True,SeemaKennedy,89698876,1878,4551,1585,53179,575,375,1878,1196,0.19968051118210864,1.0,0.6368477103301384,383,0.01673804737348134,no
770,Sue McGuire,female,0,Liberal Democrats,South Ribble,False,sue_mcguire,43954039,623,1312,1105,889009,112,239,623,349,0.38362760834670945,1.0,0.5601926163723917,192,0.02180084024071761,no
771,Gita Gordon,female,0,Liberal Democrats,South Shields,False,GitanjaliG,140024858,577,591,1722,28841,63,141,567,260,0.24436741767764297,0.9826689774696707,0.4506065857885615,187,0.02442528735632184,no
772,Robert Oliver,male,0,Conservative and Unionist Party,South Shields,False,robert_g_oliver,416356558,660,436,164,2733,125,222,660,623,0.33636363636363636,1.0,0.943939393939394,241,0.030151382459652196,no
773,Kevin McElduff,male,0,Labour Party,South Staffordshire,False,SStaffsLabour,802905470,48,50,4,447,12,40,48,45,0.8333333333333334,1.0,0.9375,33,0.0650887573964497,no
774,Gavin Williamson,male,39,Conservative and Unionist Party,South Staffordshire,True,GavinWilliamson,368314502,379,7637,449,904,280,211,379,321,0.5567282321899736,1.0,0.8469656992084432,94,0.016209691326090705,yes
775,James Cartlidge,male,41,Conservative and Unionist Party,South Suffolk,True,jc4southsuffolk,2776689260,221,4029,1120,3020,147,74,221,169,0.334841628959276,1.0,0.7647058823529411,64,0.019382192610539067,no
776,Grace Weaver,female,26,Liberal Democrats,South Suffolk,False,gracelibdem,2676254771,275,402,710,2806,95,78,275,211,0.28363636363636363,1.0,0.7672727272727272,91,0.031132398221005816,no
777,Damon John Hooton,male,0,Liberal Democrats,South Swindon,False,DamonHooton,301532091,153,212,110,15250,13,34,153,83,0.2222222222222222,1.0,0.5424836601307189,33,0.013853904282115869,no
778,Craig Mackinlay,male,49,Conservative and Unionist Party,South Thanet,True,cmackinlay,185790986,714,5380,952,53401,940,215,712,484,0.3011204481792717,0.9971988795518207,0.6778711484593838,228,0.023459203621771788,no
779,Will Scobie,male,0,Labour Party,South Thanet,False,willscobie,16612229,3009,3139,2606,31192,3228,1101,3006,2141,0.3659022931206381,0.9990029910269193,0.7115320704553008,1131,0.023949179460031764,no
780,Russ Timpson,male,0,Liberal Democrats,South Thanet,False,RussT2015Thanet,2281286143,295,223,117,1957,89,196,292,242,0.6644067796610169,0.9898305084745763,0.8203389830508474,83,0.022408207343412527,no
781,Andrew Selous,male,53,Conservative and Unionist Party,South West Bedfordshire,True,AndrewSelous,90646214,689,11197,284,5277,489,627,689,635,0.9100145137880987,1.0,0.9216255442670537,392,0.041938589921900075,yes
782,Simon Diggins,male,0,Labour Party,South West Hertfordshire,False,SimonLeoDiggins,370937104,557,341,485,34403,142,157,551,375,0.28186714542190305,0.9892280071813285,0.6732495511669659,246,0.03299798792756539,no
783,David Gauke,male,44,Conservative and Unionist Party,South West Hertfordshire,True,DavidGauke,2230539338,1047,7951,317,19087,1827,513,1047,685,0.4899713467048711,1.0,0.6542502387774594,539,0.03962943901183737,yes
784,Nigel Alan Quinton,Male,54,Liberal Democrats,South West Hertfordshire,False,NigelQuinton,90917325,378,478,301,16372,39,70,373,155,0.18518518518518517,0.9867724867724867,0.41005291005291006,145,0.026966710061372513,no
785,Rupert Moss-Eccardt,male,50,Liberal Democrats,South West Norfolk,False,rm113,77579700,955,316,188,22247,40,90,955,865,0.09424083769633508,1.0,0.9057591623036649,195,0.013761467889908258,no
786,Elizabeth Truss,female,40,Conservative and Unionist Party,South West Norfolk,True,trussliz,65357102,1141,34721,976,18834,1646,361,1141,644,0.31638913234005256,1.0,0.5644171779141104,302,0.018020168267796406,yes
787,Jeremy Hunt,male,49,Conservative and Unionist Party,South West Surrey,True,Jeremy_Hunt,112398730,1219,99294,399,45616,9819,738,1217,985,0.605414273995078,0.9983593109105825,0.8080393765381461,738,0.04599850411368736,yes
788,Howard James Kaye,Male,52,Labour Party,South West Surrey,False,HKaye_LabourPCC,2792712172,2057,500,342,37696,353,828,2046,1261,0.4025279533300924,0.9946524064171123,0.6130286825473992,856,0.03400468756207047,no
789,Trevor Carbin,male,64,Liberal Democrats,South West Wiltshire,False,trevorcarbin,68444494,269,135,46,20,18,239,269,268,0.8884758364312267,1.0,0.9962825278810409,75,0.046699875466998754,no
790,Andrew Murrison,male,54,Conservative and Unionist Party,South West Wiltshire,True,AWMurrison,759067032,1654,6458,1204,70849,728,924,1654,1122,0.558645707376058,1.0,0.6783555018137848,576,0.024278187565858797,yes
791,Royston Smith,male,51,Conservative and Unionist Party,"Southampton, Itchen",True,Royston_Smith,75562171,1088,3461,368,17445,539,196,1088,589,0.1801470588235294,1.0,0.5413602941176471,297,0.02129795625672284,no
792,Jeremy Moulton,male,0,Conservative and Unionist Party,"Southampton, Test",False,Cllr_JMoulton,290745061,1612,971,658,43266,276,420,1612,869,0.26054590570719605,1.0,0.5390818858560794,482,0.0241870734644721,no
793,Alan Whitehead,male,65,Labour Party,"Southampton, Test",True,alanwhiteheadmp,389443487,609,5861,247,72276,463,256,609,466,0.42036124794745483,1.0,0.7651888341543513,238,0.027419354838709678,yes
794,Paul Collins,male,0,Liberal Democrats,Southend West,False,paul_m_collins,415397750,72,34,130,138,3,11,72,65,0.1527777777777778,1.0,0.9027777777777778,9,0.00804289544235925,no
795,John Pugh,male,67,Liberal Democrats,Southport,True,johnpugh2017,616277319,592,5187,179,44220,298,370,592,388,0.625,1.0,0.6554054054054054,188,0.023189835944245715,yes
796,Liz Savage,female,42,Labour Party,Southport,False,LizSavagelabour,1395516325,1303,1177,662,106832,379,237,1293,570,0.18188795088257867,0.9923254029163469,0.43745203376822717,560,0.033110624963046176,no
797,Rebecca Geach,female,0,Labour Party,Spelthorne,False,SpelthorneLabPy,2335638732,203,516,872,2660,60,16,202,146,0.07881773399014778,0.9950738916256158,0.7192118226600985,77,0.024070021881838075,no
798,Rosie Shimell,Female,0,Liberal Democrats,Spelthorne,False,RosieShimell,558522066,63,402,159,650,43,10,63,26,0.15873015873015872,1.0,0.4126984126984127,29,0.04184704184704185,no
799,Sandy Walkington,male,62,Liberal Democrats,St Albans,False,sandywalkington,87699206,1328,1237,708,21091,361,509,1328,1137,0.3832831325301205,1.0,0.8561746987951807,344,0.018607670254773626,no
800,Steve Double,male,49,Conservative and Unionist Party,St Austell and Newquay,True,stevedouble,21174263,1241,4000,1251,8705,674,439,1240,1082,0.35374697824335216,0.9991941982272361,0.8718775181305399,362,0.02053201746923033,no
801,Conor McGinn,male,31,Labour Party,St Helens North,True,ConorMcGinn,36158689,635,10242,1622,49910,1170,161,630,355,0.25354330708661416,0.9921259842519685,0.5590551181102362,260,0.027388602127883705,no
802,Gillian Keegan,female,0,Conservative and Unionist Party,St Helens South and Whiston,False,GillianKeegan,2986235404,162,1294,414,5056,39,46,162,100,0.2839506172839506,1.0,0.6172839506172839,78,0.03757225433526012,no
803,Marie Rimmer,female,68,Labour Party,St Helens South and Whiston,True,MarieRimmer,2350948635,94,6249,602,403,67,53,94,75,0.5638297872340425,1.0,0.7978723404255319,50,0.04591368227731864,no
804,Cornelius Olivier,male,0,Labour Party,St Ives,False,CornyOlivier,587727856,103,393,398,278,37,53,103,92,0.5145631067961165,1.0,0.8932038834951457,51,0.03377483443708609,no
805,Jeremy Lefroy,male,56,Conservative and Unionist Party,Stafford,True,JeremyLefroy,417975170,1463,7642,1939,3923,417,1094,1463,1308,0.7477785372522214,1.0,0.8940533151059467,597,0.03550823767322905,yes
806,Martin Riley,male,0,Conservative and Unionist Party,Stalybridge and Hyde,False,VoteMartinRiley,2988142990,150,133,147,1864,199,104,149,125,0.6933333333333334,0.9933333333333333,0.8333333333333334,81,0.04535274356103024,no
807,Stephen McPartland,male,39,Conservative and Unionist Party,Stevenage,True,SMcPartland,397160160,690,5027,204,1122,288,432,690,563,0.6260869565217392,1.0,0.8159420289855073,302,0.039114104390622975,yes
808,Susan van de Ven,Female,0,Liberal Democrats,Stevenage,False,susanvandeven,479530757,801,1028,1170,14730,187,247,800,655,0.3083645443196005,0.9987515605493134,0.8177278401997503,253,0.020579144298031562,no
809,Elisabeth Mary Wilson,female,0,Liberal Democrats,Stirling,False,elis_wilson,205319795,249,130,51,6131,165,86,249,124,0.3453815261044177,1.0,0.4979919678714859,157,0.05332880434782609,no
810,Ann Coffey,female,69,Labour Party,Stockport,True,anncoffey_mp,558445037,492,8096,1101,6419,342,127,491,298,0.258130081300813,0.9979674796747967,0.6056910569105691,194,0.02965907353615655,yes
811,Daniel Hawthorne,male,29,Liberal Democrats,Stockport,False,danhaw426,18449366,28,191,219,66,2,4,28,17,0.14285714285714285,1.0,0.6071428571428571,8,0.02702702702702703,no
812,Chris Daniels,male,41,Conservative and Unionist Party,Stockton North,False,cjdaniels23,2159222343,163,197,240,4177,47,68,163,93,0.4171779141104294,1.0,0.5705521472392638,54,0.02727272727272727,no
813,Drew Durning,male,0,Liberal Democrats,Stockton South,False,midroadpolitico,78291335,128,260,439,2690,15,53,119,91,0.4140625,0.9296875,0.7109375,67,0.045178691840863115,no
814,Liam Ascough,male,0,Conservative and Unionist Party,Stoke-on-Trent Central,False,Liam_ascough,1659383023,2521,1326,1284,32146,725,283,2520,1264,0.11225704085680285,0.9996033320111067,0.5013883379611266,977,0.028004700891449536,no
815,Tristram Hunt,male,41,Labour Party,Stoke-on-Trent Central,True,TristramHuntVA,133236916,1453,46735,7885,36748,6993,384,1452,861,0.264280798348245,0.9993117687543015,0.5925671025464556,474,0.022857693976949416,yes
816,Ben Adams,male,0,Conservative and Unionist Party,Stoke-on-Trent North,False,benpolitics,385415292,1164,806,187,72072,324,192,1151,333,0.16494845360824742,0.988831615120275,0.2860824742268041,611,0.04042876993317012,no
817,Ruth Smeeth,female,36,Labour Party,Stoke-on-Trent North,True,RuthSmeeth,20428671,954,8628,723,22271,516,258,953,552,0.27044025157232704,0.9989517819706499,0.5786163522012578,272,0.020303052922296037,no
818,Rob Flello,male,49,Labour Party,Stoke-on-Trent South,True,RobertFlello,168592013,1341,6109,712,91411,741,276,1341,508,0.2058165548098434,1.0,0.3788217747949292,465,0.024048407116259825,yes
819,Bill Cash,male,75,Conservative and Unionist Party,Stone,True,BillCashMP,100520303,75,3469,0,538,147,35,75,66,0.4666666666666667,1.0,0.88,51,0.05909617612977984,yes
820,Margot James,female,58,Conservative and Unionist Party,Stourbridge,True,margot_james_mp,70796349,1436,14349,1011,16346,1750,587,1436,1123,0.4087743732590529,1.0,0.782033426183844,577,0.02769378449724022,yes
821,Pete Lowe,male,47,Labour Party,Stourbridge,False,pete4stour,1386916794,2097,1582,1224,19497,915,400,2094,1440,0.19074868860276586,0.9985693848354793,0.6866952789699571,481,0.01643489254108723,no
822,Johnny Andrews,male,0,Conservative and Unionist Party,Strangford,False,JohnnyAndrews14,2241190237,382,442,879,6740,48,202,378,266,0.5287958115183246,0.9895287958115183,0.6963350785340314,165,0.03753412192902639,no
823,Elizabeth Adams,female,0,Liberal Democrats,Stratford-on-Avon,False,Liz4Stratford,160865889,368,1376,1859,8251,114,54,368,153,0.14673913043478262,1.0,0.4157608695652174,174,0.033320566832631175,no
824,Amna Ahmad,female,0,Liberal Democrats,Streatham,False,amnajahmad,19542502,417,2620,2489,10592,167,54,408,222,0.12949640287769784,0.9784172661870504,0.5323741007194245,104,0.017077175697865352,no
825,Kim Caddy,female,37,Conservative and Unionist Party,Streatham,False,KimCaddy,495178605,19,610,129,27,30,9,19,19,0.47368421052631576,1.0,1.0,2,0.008771929824561403,no
826,James Sandbach,male,46,Liberal Democrats,Suffolk Coastal,False,james4suffolk,134066573,1277,373,469,16381,23,80,1271,154,0.06264682850430697,0.995301487862177,0.12059514487079091,472,0.027131114559981608,no
827,Julie Elliott,female,52,Labour Party,Sunderland Central,True,JulieElliottMP,776022362,1516,10691,3331,69966,1052,396,1514,709,0.2612137203166227,0.9986807387862797,0.46767810026385226,643,0.031142538867632102,yes
828,Laween Atroshi,male,26,Labour Party,Surrey Heath,False,laweenatroshi,1574883223,223,2514,569,11556,172,66,219,136,0.29596412556053814,0.9820627802690582,0.6098654708520179,116,0.042584434654919234,no
829,Ann-Marie Barker,Female,49,Liberal Democrats,Surrey Heath,False,AnnMarie4SHeath,2920630870,548,211,322,818341,40,198,548,345,0.3613138686131387,1.0,0.6295620437956204,190,0.022610972271807687,no
830,Rob Pocock,male,0,Labour Party,Sutton Coldfield,False,RobPocock1,616250395,522,1080,43,1705,135,251,521,354,0.48084291187739464,0.9980842911877394,0.6781609195402298,167,0.020147183013632525,no
831,Emily Brothers,female,51,Labour Party,Sutton and Cheam,False,EBrothersLabour,2918468129,534,1269,1052,9988,417,237,534,318,0.4438202247191011,1.0,0.5955056179775281,195,0.029885057471264367,no
832,Amina Jamal,Female,0,Liberal Democrats,Swansea East,False,pentreuk,2909778327,106,38,142,721,17,26,95,78,0.24528301886792453,0.8962264150943396,0.7358490566037735,39,0.033191489361702124,no
833,Emma Lane,Female,0,Conservative and Unionist Party,Swansea West,False,emmalaneblue,2864633810,110,326,325,851,49,30,110,80,0.2727272727272727,1.0,0.7272727272727273,26,0.019862490450725745,no
834,Christopher Pincher,male,46,Conservative and Unionist Party,Tamworth,True,ChrisPincher,166598394,696,11787,594,18920,336,135,696,342,0.1939655172413793,1.0,0.49137931034482757,257,0.02634816485544392,yes
835,George Osborne,male,44,Conservative and Unionist Party,Tatton,True,George_Osborne,1225696320,1777,221243,178,72688,40017,1270,1777,1770,0.7146876758581879,1.0,0.996060776589758,1031,0.04082844923174402,yes
836,Gareth George Wilson,male,38,Liberal Democrats,Tatton,False,GarethLibDem,2958634360,182,1587,1681,6394,59,43,182,81,0.23626373626373626,1.0,0.44505494505494503,80,0.03297609233305853,no
837,Rachel Gilmour,Female,0,Liberal Democrats,Taunton Deane,False,_RachelGilmour,2909523371,286,375,302,1232,281,85,275,176,0.2972027972027972,0.9615384615384616,0.6153846153846154,88,0.02343541944074567,no
838,Neil Guild,Male,0,Labour Party,Taunton Deane,False,NeilGuild,59220183,688,447,852,84454,142,97,688,300,0.14098837209302326,1.0,0.436046511627907,294,0.029350104821802937,no
839,Rebecca Pow,female,55,Conservative and Unionist Party,Taunton Deane,True,pow_rebecca,371201577,1488,5316,625,23919,1043,398,1488,1182,0.2674731182795699,1.0,0.7943548387096774,321,0.01527117031398668,no
840,Ed Buxton,Male,38,Labour Party,Tewkesbury,False,EdwardBuxton,113176198,14,2338,1928,2414,0,0,14,0,0.0,1.0,0.0,9,0.041474654377880185,no
841,Alistair Cameron,male,0,Liberal Democrats,Tewkesbury,False,AlistairTewkes,2866227028,42,97,22,138,23,24,41,37,0.5714285714285714,0.9761904761904762,0.8809523809523809,24,0.05741626794258373,no
842,Paul Hodgkinson,male,0,Liberal Democrats,The Cotswolds,False,paulcotswolds,472105019,620,1504,1507,22978,282,225,620,400,0.3629032258064516,1.0,0.6451612903225806,192,0.023213638012332245,no
843,Manjinder Singh Kang,male,0,Labour Party,The Cotswolds,False,Kang4Labour,2857724140,152,319,433,1915,32,7,152,58,0.046052631578947366,1.0,0.3815789473684211,61,0.03577712609970674,no
844,Katrina Gilman,female,38,Labour Party,The Wrekin,False,trinagilman,132992219,1366,548,234,134564,198,129,1366,392,0.09443631039531479,1.0,0.2869692532942899,626,0.03335642350935152,no
845,Mark Pritchard,male,49,Conservative and Unionist Party,The Wrekin,True,MPritchardUK,804596460,1860,7091,1314,30487,1648,1494,1860,1685,0.8032258064516129,1.0,0.9059139784946236,1053,0.03891640180353315,yes
846,Alan Philip Avery,male,67,Labour Party,Thirsk and Malton,False,AveryforLabour,2885995521,8,162,121,109,10,7,8,7,0.875,1.0,0.875,6,0.061855670103092786,no
847,Kevin Paul Hollinrake,male,52,Conservative and Unionist Party,Thirsk and Malton,True,kevinhollinrake,49619469,323,6264,1982,10477,286,123,319,278,0.38080495356037153,0.9876160990712074,0.8606811145510835,91,0.026476578411405296,no
848,Dinah Keal,female,55,Liberal Democrats,Thirsk and Malton,False,dinahkeal,529709785,1121,808,1335,39019,313,191,1120,526,0.1703835860838537,0.9991079393398751,0.46922390722569135,281,0.017703017703017705,no
849,Steve Webb,male,50,Liberal Democrats,Thornbury and Yate,False,stevewebb1,45158266,339,11423,206,22647,367,148,339,251,0.4365781710914454,1.0,0.7404129793510325,79,0.015444770283479962,no
850,Jackie Doyle-Price,female,46,Conservative and Unionist Party,Thurrock,True,JackieDP,38671387,2185,3999,162,16483,950,599,2184,1761,0.27414187643020593,0.9995423340961098,0.8059496567505721,843,0.026884806735553005,yes
851,Rhodri Jamieson-Ball,Male,0,Liberal Democrats,Thurrock,False,RhodriJB,307306756,112,227,235,17172,5,14,111,37,0.125,0.9910714285714286,0.33035714285714285,41,0.025625,no
852,Neil Parish,male,59,Conservative and Unionist Party,Tiverton and Honiton,True,neil_parish,3164087579,81,2386,879,1029,14,17,80,35,0.20987654320987653,0.9876543209876543,0.43209876543209874,30,0.030737704918032786,yes
853,Claire Leigh,female,0,Labour Party,Tonbridge and Malling,False,ClaireLeighDev,624651717,1619,1421,1385,162210,428,185,1619,916,0.11426806670784435,1.0,0.5657813465101915,559,0.024413678647857796,no
854,Philip Ling,male,0,Liberal Democrats,Tooting,False,pkfling,357704448,1849,505,446,60919,220,361,1849,1047,0.19524067063277448,1.0,0.5662520281233099,552,0.022003428070315304,no
855,Dan Watkins,male,0,Conservative and Unionist Party,Tooting,False,DanWatkins,212209552,399,3187,997,11768,459,135,377,309,0.3383458646616541,0.9448621553884712,0.7744360902255639,145,0.027873894655901576,no
856,Su Maddock,female,0,Labour Party,Torbay,False,Sumaddock,29492215,1608,712,967,57674,281,291,1603,805,0.18097014925373134,0.9968905472636815,0.5006218905472637,758,0.037084148727984344,no
857,Adrian Sanders,male,56,Liberal Democrats,Torbay,False,adriansanders,132170123,701,5710,617,5182,452,161,692,486,0.2296718972895863,0.9871611982881597,0.6932952924393724,186,0.018577706751897724,yes
858,Geoffrey Cox,male,55,Conservative and Unionist Party,Torridge and West Devon,True,Geoffrey_Cox,103879974,280,12469,486,2180,188,225,280,252,0.8035714285714286,1.0,0.9,96,0.02863107664777811,yes
859,Paula Sodek Dolphin,female,45,Liberal Democrats,Torridge and West Devon,False,TWDDolphin,2427225234,262,174,339,3050,16,148,262,178,0.5648854961832062,1.0,0.6793893129770993,85,0.033203125,no
860,Nicky Williams,female,0,Labour Party,Totnes,False,NickyjWilliams,29255232,1778,1344,2093,112696,265,716,1778,1068,0.4026996625421822,1.0,0.6006749156355455,679,0.03280510194221664,no
861,Sarah Wollaston,female,53,Conservative and Unionist Party,Totnes,True,sarahwollaston,460401829,197,36711,972,1587,1289,82,195,192,0.41624365482233505,0.9898477157360406,0.9746192893401016,43,0.017615731257681278,yes
862,Stefan Mrozinski,male,0,Conservative and Unionist Party,Tottenham,False,Stefan4TottMP,2888502291,374,266,202,10313,63,59,371,179,0.15775401069518716,0.9919786096256684,0.4786096256684492,139,0.029177162048698572,no
863,Turhan Ozen,male,0,Liberal Democrats,Tottenham,False,tozen,22993503,2481,1288,866,101539,506,803,2480,1565,0.32365981459089077,0.9995969367190649,0.6307940346634422,837,0.026508313539192398,no
864,Sarah Newton,female,54,Conservative and Unionist Party,Truro and Falmouth,True,SNewtonUK,863136661,1567,5432,1385,10320,344,510,1567,778,0.32546266751754943,1.0,0.4964901084875558,637,0.03057208677289307,yes
865,Simon Rix,male,0,Liberal Democrats,Truro and Falmouth,False,TruroSimonRix,60930555,527,617,685,15715,153,115,527,322,0.21821631878557876,1.0,0.6110056925996205,165,0.0228817085009014,no
866,Greg Clark,male,48,Conservative and Unionist Party,Tunbridge Wells,True,GregClarkMP,224655400,410,21640,270,5377,683,153,410,236,0.37317073170731707,1.0,0.5756097560975609,162,0.027058627025221313,yes
867,Kevin Kerrigan,male,0,Labour Party,Tunbridge Wells,False,Kevin_Kerrigan1,462438783,280,255,296,47744,70,42,277,114,0.15,0.9892857142857143,0.40714285714285714,113,0.02949621508744453,no
868,James MacCleary,male,35,Liberal Democrats,Tunbridge Wells,False,JamesMacCleary,450711709,848,597,858,68543,95,226,848,424,0.2665094339622642,1.0,0.5,281,0.023841846258272528,no
869,Vincent Cable,male,72,Liberal Democrats,Twickenham,False,vincecable,56999787,949,87417,3645,11008,1741,224,949,568,0.23603793466807166,1.0,0.5985247629083246,283,0.02176923076923077,no
870,Tania Mathias,female,51,Conservative and Unionist Party,Twickenham,True,tania_mathias,1254079789,259,6659,187,2014,326,113,259,219,0.4362934362934363,1.0,0.8455598455598455,100,0.028935185185185185,no
871,Alan Campbell,male,58,Labour Party,Tynemouth,True,alancampbellmp,2601366250,911,2517,307,144289,955,384,911,416,0.42151481888035125,1.0,0.4566410537870472,326,0.025277196247189267,yes
872,John Paton Day,Male,0,Liberal Democrats,Tynemouth,False,JohnPD45,107142210,44,84,182,14,1,31,44,42,0.7045454545454546,1.0,0.9545454545454546,9,0.012413793103448275,no
